date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:34	1380/1380	---M--	200	added ('OK')	font/woff	etag:%2265f28af6-564%22	https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.woff	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.woff	(from https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/slick-theme.css)
13:21:34	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2265f28af6-764%22	https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.ttf	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.ttf	(from https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/slick-theme.css)
13:21:35	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f28af6-868%22	https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.svg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.svg	(from https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/slick-theme.css)
13:21:37	176200/176200	---M--	200	added ('OK')	font/woff	etag:%2265f28af6-2b048%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff?2820a3852bdb9a5832199cc61cec4e65	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconsafdf.woff	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
13:21:38	74534/74534	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212326-6139828eacbeb%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.eot?e0a20d6edb74f52c006bb300686580b0	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.eot	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
13:21:38	37760/37760	---M--	200	added ('OK')	font/woff	etag:%2265f28af6-9380%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.woff?e0a20d6edb74f52c006bb300686580b0	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.woff	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
13:21:39	74340/74340	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2265f28af6-12264%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.ttf?e0a20d6edb74f52c006bb300686580b0	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.ttf	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
13:21:39	234/234	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-ea%22	https://freshcart.codescandy.com/assets/js/vendors/validation.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/js/vendors/validation.js	(from https://freshcart.codescandy.com/pages/account-orders.html)
13:21:40	4446/4446	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-115e%22	https://freshcart.codescandy.com/assets/images/products/product-img-6.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-6.jpg	(from https://freshcart.codescandy.com/pages/account-orders.html)
13:21:40	130608/130608	---M--	200	added ('OK')	font/woff2	etag:%2265f28af6-1fe30%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff2?2820a3852bdb9a5832199cc61cec4e65	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconsafdf.woff2	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
13:21:41	6969/6969	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1b39%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:42	6363/6363	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-18db%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:42	5354/5354	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-14ea%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:43	18550/18550	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4876%22	https://freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:44	17551/17551	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-448f%22	https://freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:44	2961/2961	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-b91%22	https://freshcart.codescandy.com/assets/images/products/product-img-15.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-15.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:45	4647/4647	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1227%22	https://freshcart.codescandy.com/assets/images/products/product-img-16.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-16.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:45	3069/3069	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-bfd%22	https://freshcart.codescandy.com/assets/images/products/product-img-17.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-17.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:45	3706/3706	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-e7a%22	https://freshcart.codescandy.com/assets/images/products/product-img-18.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-18.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:46	2825/2825	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-b09%22	https://freshcart.codescandy.com/assets/images/products/product-img-19.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-19.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:46	4038/4038	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-fc6%22	https://freshcart.codescandy.com/assets/images/products/product-img-7.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-7.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:47	5812/5812	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-16b4%22	https://freshcart.codescandy.com/assets/images/products/product-img-8.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-8.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:50	4981/4981	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1375%22	https://freshcart.codescandy.com/assets/images/products/product-img-9.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-9.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:50	4467/4467	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1173%22	https://freshcart.codescandy.com/assets/images/products/product-img-10.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/products/product-img-10.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:54	34142/34142	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-855e%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:55	24390/24390	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-5f46%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:56	23724/23724	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-5cac%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:56	11274/11274	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2c0a%22	https://freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:57	112807/112807	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1b8a7%22	https://freshcart.codescandy.com/assets/images/png/iphone-2.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/png/iphone-2.png	(from https://freshcart.codescandy.com/pages/index-2.html)
13:21:57	8206/8206	---M--	200	added ('OK')	image/png	etag:%2265f28af6-200e%22	https://freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:57	10846/10846	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2a5e%22	https://freshcart.codescandy.com/assets/images/category/snack-munchies.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/snack-munchies.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:58	11252/11252	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2bf4%22	https://freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:58	10942/10942	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2abe%22	https://freshcart.codescandy.com/assets/images/category/instant-food.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/instant-food.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:58	10200/10200	---M--	200	added ('OK')	image/png	etag:%2265f28af6-27d8%22	https://freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:21:59	9476/9476	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2504%22	https://freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:00	11173/11173	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2ba5%22	https://freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:01	10642/10642	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2992%22	https://freshcart.codescandy.com/assets/images/category/baby-care.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/baby-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:01	11748/11748	---M--	200	added ('OK')	image/png	etag:%2265f28af6-2de4%22	https://freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:02	10683/10683	---M--	200	added ('OK')	image/png	etag:%2265f28af6-29bb%22	https://freshcart.codescandy.com/assets/images/category/pet-care.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/pet-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:02	9442/9442	---M--	200	added ('OK')	image/png	etag:%2265f28af6-24e2%22	https://freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:04	215250/215250	---M--	200	added ('OK')	image/png	etag:%2265f28af6-348d2%22	https://freshcart.codescandy.com/assets/images/png/girl-email.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/png/girl-email.png	(from https://freshcart.codescandy.com/pages/index-3.html)
13:22:05	20370/20370	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4f92%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
13:22:06	19828/19828	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4d74%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
13:22:06	19377/19377	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-4bb1%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
13:22:07	67306/67306	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-106ea%22	https://freshcart.codescandy.com/assets/images/banner/banner-4.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
13:22:08	4220/4220	---MCZ	200	added ('OK')	text/css	etag:W/%2265f28af6-107c%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	(from https://freshcart.codescandy.com/pages/shop-grid.html)
13:22:12	27118/27118	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-69ee%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
13:22:14	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-8bb%22	https://freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
13:22:14	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%2265f28af6-2666%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:15	7864/7864	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1eb8%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:15	9264/9264	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-2430%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:16	8001/8001	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-1f41%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:16	8811/8811	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-226b%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:17	14464/14464	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-3880%22	https://freshcart.codescandy.com/assets/libs/rater-js/index.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/rater-js/index.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:19	114702/114702	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-1c00e%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:20	419/419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-1a3%22	https://freshcart.codescandy.com/assets/js/vendors/dropzone.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/js/vendors/dropzone.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
13:22:21	333284/333284	---M--	200	added ('OK')	image/png	etag:%2265f28af6-515e4%22	https://freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	(from https://freshcart.codescandy.com/pages/shop-grid.html)
13:22:30	50679/50679	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-c5f7%22	https://freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	(from https://freshcart.codescandy.com/pages/shop-checkout.html)
13:22:31	50009/50009	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-c359%22	https://freshcart.codescandy.com/assets/images/blog/blog-large.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-large.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:32	35552/35552	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-8ae0%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:32	89364/89364	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-15d14%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:33	38742/38742	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-9756%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:33	76806/76806	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-12c06%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:37	61642/61642	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-f0ca%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
13:22:37	22575/22575	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-582f%22	https://freshcart.codescandy.com/assets/images/blog/left-img.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/left-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
13:22:38	77196/77196	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-12d8c%22	https://freshcart.codescandy.com/assets/images/blog/blogImage.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/blogImage.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
13:22:46	22606/22606	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-584e%22	https://freshcart.codescandy.com/assets/images/blog/right-img.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/blog/right-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
13:22:47	25343/25343	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-62ff%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
13:22:48	31416/31416	---M--	200	added ('OK')	image/jpeg	etag:%2265f28af6-7ab8%22	https://freshcart.codescandy.com/assets/images/about/about-img.jpg	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/about-img.jpg	(from https://freshcart.codescandy.com/pages/about.html)
13:22:49	112040/112040	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1b5a8%22	https://freshcart.codescandy.com/assets/images/about/team-1.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/team-1.png	(from https://freshcart.codescandy.com/pages/about.html)
13:22:50	89524/89524	---M--	200	added ('OK')	image/png	etag:%2265f28af6-15db4%22	https://freshcart.codescandy.com/assets/images/about/team-2.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/team-2.png	(from https://freshcart.codescandy.com/pages/about.html)
13:22:51	119994/119994	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1d4ba%22	https://freshcart.codescandy.com/assets/images/about/team-3.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/team-3.png	(from https://freshcart.codescandy.com/pages/about.html)
13:22:51	126713/126713	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1eef9%22	https://freshcart.codescandy.com/assets/images/about/team-4.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/team-4.png	(from https://freshcart.codescandy.com/pages/about.html)
13:22:51	119947/119947	---M--	200	added ('OK')	image/png	etag:%2265f28af6-1d48b%22	https://freshcart.codescandy.com/assets/images/about/team-5.png	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/images/about/team-5.png	(from https://freshcart.codescandy.com/pages/about.html)
13:22:52	694/694	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-2b6%22	https://freshcart.codescandy.com/assets/js/vendors/password.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/js/vendors/password.js	(from https://freshcart.codescandy.com/pages/signin.html)
13:22:53	51440/51440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-c8f0%22	https://freshcart.codescandy.com/assets/libs/imask/dist/imask.min.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/libs/imask/dist/imask.min.js	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
13:22:54	174/174	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f28af6-ae%22	https://freshcart.codescandy.com/assets/js/vendors/inputmask.js	C:/Users/Tahir-PC/Desktop/freshcart/freshcart.codescandy.com/assets/js/vendors/inputmask.js	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
